prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
number,number%string%other%int%integer,0,decimal,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,39,,DECIMAL
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,45,,toSql
date,date%other%string%number%array,0,date,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,59,,DATE
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,65,,toSql
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,69,,_stringify
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,79,,parse
other,other%void%mixed%string%number,0,dateonly,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,95,,DATEONLY
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,101,,parse
string,string%other%number%object%array,0,uuid,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,105,,UUID
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,111,,toSql
other,other%geometry%goog.graphics.element%promise%object,0,geometry,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,118,,GEOMETRY
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,132,,parse
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,147,,toSql
lf.predicate,lf.predicate%string%listiteratorcallback%function%object,0,enum,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,151,,ENUM
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,161,,toSql
other,other%void%mixed%string%number,0,jsontype,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,165,,JSONTYPE
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,171,,_stringify
other,other%object%array%string%google.maps.latlngbounds,0,extend,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,188,,extend
other,other%void%string%undefined%function,0,refresh type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,32,,_refreshTypeParser
void,void%other%string%undefined%array,0,clear type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,36,,_clearTypeParser
boolean,boolean%number%other%string%justmath.vec2,0,typecast,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,40,,_typecast
promise,promise%other%object%ember.rsvp.promise%socket,0,connect,connect sql database base config handle error connection set pool handler connection error also set proper timezone connection connect,promise connection,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,55,,connect
function,function%other%string%object%errorcallback,0,error handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,72,,errorHandler
function,function%void%undefined%other%boolean,0,connect handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,79,,connectHandler
other,other%undefined%boolean%jquery.promise%ithenable,0,disconnect,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,137,,disconnect
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/connection-manager.js,147,,validate
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-interface.js,23,string,tableName
string,string%string|regexp%array.<string>%string|array.<string>%string|array,1,column name,name attribute want remove,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-interface.js,23,string,columnName
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-interface.js,23,object,options
datatable,datatable%other%node%boolean%void,0,remove column,wrapper fix sql inability cleanly remove column exist table foreign key constraint,,table name column name option,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-interface.js,23,,removeColumn
undefined,undefined%boolean%void%other%self,0,remove constraint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-interface.js,50,,removeConstraint
other,other%string%ithenable%webinspector.heapsnapshotproviderproxy%webinspector.heapsnapshotgridnode.childrenprovider,0,create database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,38,,createDatabaseQuery
ithenable,ithenable%other%string%boolean%array,0,drop database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,51,,dropDatabaseQuery
other,other%object%string%webinspector.remoteobject%webinspector.heapsnapshotproviderproxy,0,create schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,55,,createSchema
boolean,boolean%string%other%void%array,0,show schemas query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,59,,showSchemasQuery
string,string%other%array%object%string|null,0,version query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,63,,versionQuery
object,object%other%string%ithenable%array,0,create table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,67,,createTableQuery
string,string%other%object%ithenable%array.<object>,0,describe table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,139,,describeTableQuery
ithenable,ithenable%other%string%boolean%object,0,show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,151,,showTablesQuery
ithenable,ithenable%string%boolean%other%array.<string>,0,add column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,155,,addColumnQuery
ithenable,ithenable%boolean%string%void%other,0,remove column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,165,,removeColumnQuery
number,number%ithenable%string%void%other,0,change column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,169,,changeColumnQuery
ithenable,ithenable%string%other%array.<object>%array.<string>,0,rename column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,196,,renameColumnQuery
boolean,boolean%string%void%undefined%function,0,handle sequelize method,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,207,,handleSequelizeMethod
string,string%object%other%number%mixed,0,to json value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,269,,_toJSONValue
ithenable,ithenable%string%object%other%array,0,upsert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,281,,upsertQuery
string,string%array.<object>%ithenable%other%object,0,truncate table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,292,,truncateTableQuery
ithenable,ithenable%string%other%array%object,0,delete query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,296,,deleteQuery
ithenable,ithenable%number%other%string%object,0,show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,313,,showIndexesQuery
boolean,boolean%ithenable%other%string%void,0,show constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,317,,showConstraintsQuery
ithenable,ithenable%number%string%object%other,0,remove index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,343,,removeIndexQuery
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,353,,attributeToSQL
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,426,,attributesToSQL
other,other%string%boolean%object%array,1,stmt,statement validate,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,445,string,stmt
boolean,boolean%bool%other%object%string,0,check valid json statement,check whether statmement json function simple path,true give statement json function,stmt,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,445,boolean,_checkValidJsonStatement
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,507,string,tableName
string,string%string|array%object%other%array.<string>,1,schema name,name schema,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,507,string,schemaName
string,string%other%string|null%array%object,0,get foreign key query,generates sql query return foreign key table,generated sql query,table name schema name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,507,string,getForeignKeysQuery
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,520,string,tableName
string,string%string|array.<string>%array.<string>%string|array%string|number,1,column name,name column,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,520,string,columnName
string,string%other%array%object%string|null,0,get foreign key query,generates sql query return foreign key constraint give column,generated sql query,table name column name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,520,string,getForeignKeyQuery
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,541,string,tableName
string,string%other%object%string|array.<string>%array.<string>,1,foreign key,name foreign key constraint,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,541,string,foreignKey
string,string%other%object%array%string|null,0,drop foreign key query,generates sql query remove foreign key table,generated sql query,table name foreign key,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,541,string,dropForeignKeyQuery
string,string%other%boolean%array%parsetree,0,wrap single quote,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query-generator.js,548,,wrapSingleQuote
other,other%renderingparameters%object%string%array.<*>,0,format bind parameter,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,29,,formatBindParameters
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,31,,replacementFunc
other,other%boolean%ithenable%undefined%function,0,run,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,42,,run
function,function%string%other%object%void,0,handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,59,,handler
object,object%string|object%array%other%string,1,data,result query execution,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,109,array,data
other,other%string%object%array%number,0,format result,high level function handle result query execution. example query format result id main table attr snafu main table task id associate table task title task associate table,,data,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,109,,formatResults
other,other%object%string%array%ithenable,0,log warning,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,186,,logWarnings
string,string%other%object%error%array,0,format error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,209,,formatError
boolean,boolean%void%ithenable%string%other,0,handle show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/query.js,267,,handleShowIndexesQuery
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,7,,exports
number,number%integer%string%other%int,1,data type,base integer data type,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,15,,dataType
request,request%other%string%object%undefined,0,remove unsupported integer option,remove unsupported mssql option e. length unsigned zerofill integer data type,,data type,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,15,,removeUnsupportedIntegerOptions
blob,blob%other%object%webinspector.networkrequest%blob|file,0,blob,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,53,,BLOB
